regular_train_reward,ga_guided_train_reward,regular_test_reward,ga_guided_test_reward
45.223618250522925,189.46521019304163,222.36297003952822,212.9111563250023
37.9976658050908,194.2244195031149,107.23386206460252,108.94950518844595
91.10383470715998,32.761382526458775,25.50601103995472,25.244744236424555
124.39757830020291,189.51426403718096,174.50441140570487,174.5627990074052
22.218122927712145,16.35732878281406,54.34237055812892,54.91210989963041
19.758928964876638,18.187252217668288,101.18252303662186,103.18129388128398
153.71041754970503,43.523124181216275,58.62227083904082,58.54715471733737
59.434068518740396,119.04703316919229,52.72232946630609,52.47928506400183
31.676168641112316,44.3223043694143,24.682502303001478,24.57049143523583
41.87633143802594,29.58407337306432,60.57744374913108,60.02499388910745
91.06476793010677,189.90875223261213,171.5582243272657,165.25727438231885
39.66552486333673,145.7849114481906,173.7177752567194,174.88159754868002
123.42332997035545,17.954618030133933,81.40595057347946,81.03118654230141
68.31617007281339,109.43469077003695,108.46619984564762,107.59235071833628
21.520938680191993,19.286755748743026,36.53278571031109,36.47166086837612
44.2422126638771,143.49966594170323,23.429166908933787,23.340142325910264
33.50781178700059,96.31253533543784,133.7951109323665,131.96550524407667
33.26229689036637,51.63634382763648,128.37405938473805,129.83176672542237
37.16863408680789,52.691247943321436,45.297185767405296,45.575968112416064
57.252836576329436,157.01825999162455,35.742913138240276,35.553415839158106
68.89936517075478,20.915972801488532,217.17416351504164,207.85555528603658
89.3363701971573,38.284802188759485,128.80835389107892,130.22583637446687
151.6279383102035,113.46180398472167,72.82815261001772,74.05446388931261
147.92249043205706,112.89328646606155,181.23655170737246,175.80922203807145
92.48234683688591,52.093506952612984,121.88585610096425,125.01612082859273
155.64481739904517,145.71394349809646,230.14989552108182,221.01656197352605
31.32858437075128,47.66692728625307,37.95896517983542,37.69113742011178
30.438600581308002,84.69446911664436,177.756805226522,172.55193569764873
89.24908903621898,74.48435784610305,25.10870000126475,25.07234938271248
34.50156788895605,104.28598548702404,182.653668457381,177.43637184387578
94.59961186709718,86.70248398366613,95.59990558658069,94.45575195938416
122.03332824963196,21.38697509821445,103.41245260222813,105.68286757363406
94.17054333767332,28.33381701307301,23.17847099354923,23.454675417831915
101.24476597121492,61.54821102032915,212.03524961536294,212.39644231466966
18.458753539192045,58.336908656462924,119.88807322403646,122.56715075117809
69.97005154287139,18.769637148767934,45.645770276312284,45.83497448641106
92.40816415288069,145.1747178765572,34.629240668169274,34.58961060032432
57.941116352140234,33.1356339953002,104.61103104586716,105.51988097340127
82.44399228557333,85.4562578814022,45.68974758589787,46.424462015182755
49.9292680539568,71.07335629202178,108.45341847349849,107.29509532292407
122.08975336699699,148.26960424600733,35.288221852856765,35.1726091008173
91.0136192136498,188.22766912804076,52.51570079486443,52.8805688759924
84.65349564392635,145.4040686051177,25.18489868106076,25.582502541681183
87.80413978006601,26.88141489046112,98.5616139037698,100.42074454415814
32.3181045181191,98.54236821579974,125.60913955258293,128.68331348526365
148.52662523566556,71.24223083133009,219.1942064908898,212.04714050978887
163.05196268629098,96.06861658986207,42.34976776451317,42.35763919750203
150.0405816500048,51.287059569287564,45.321429835351054,45.48813993240414
44.2350164311192,54.841110418154045,219.2728393430399,217.32070689910117
43.39398132369567,19.60149505031873,173.4154598292062,167.97976426453545
124.52998217182773,76.74012480286785,77.21456931900035,78.47663215939912
41.03829396911947,27.263177710818205,32.36624935631637,32.6416321626688
165.23556661203827,81.65027524503877,221.57418258821025,211.2044392490218
66.01037268079067,47.33645003194447,48.41350024433236,48.04286112240704
44.832209386881736,84.54061888929199,212.67083042030225,214.69853360583542
105.83952460257399,113.86580197521609,131.09203981506928,132.7212684805217
157.3333739338189,21.659750705970556,80.63125045732409,80.501685930573
44.17699998856043,147.61926730688717,105.76100640178092,106.78687038172679
154.43297605698615,151.0672566081663,54.340293392307295,54.6976271687673
120.32753138909062,22.098743349226424,126.94610571771777,124.08575080171025
36.131509919765584,46.19331662441678,54.160829665344934,54.22763608854976
122.40064903121205,113.64364877106603,74.51529667107663,74.70525329382632
44.77703706401819,43.13705041546208,77.12825585328876,77.11037963194698
19.736264539033492,43.65506237292125,55.84265586205578,55.754325994956645
46.59945605087895,32.57617751130584,35.64741865850597,35.09975590331947
157.56220720118614,31.325939906408962,38.80523983467634,38.88133425658174
72.15753906956614,85.57808667969215,43.96756904764221,45.11231101056068
86.73111055068246,32.03667514641005,48.68426381081442,48.28382683554289
71.96388555125478,183.32961536667645,99.69127401799959,101.08131866654145
32.22349199840381,118.79100498288042,38.488700093708985,38.209898319670955
100.03438202765943,45.055951036095045,24.499531175740593,24.693519533893493
78.56325812395401,110.31059175283387,171.1669372689799,167.48431520281747
