episode,Regular_reward_mean_5seed_raw,Regular_reward_mean_5seed_smoothed_roll100,GA-guided_reward_mean_5seed_raw,GA-guided_reward_mean_5seed_smoothed_roll100,PSO-guided_reward_mean_5seed_raw,PSO-guided_reward_mean_5seed_smoothed_roll100
429,84.794436,95.012774,123.013016,140.248406,123.240926,140.388333
430,73.238287,95.083037,92.840431,140.345360,91.686688,140.484275
431,69.955070,94.907428,93.181872,140.140257,93.787835,140.282737
432,82.510091,94.961730,110.343532,140.293475,110.160863,140.443953
433,69.037246,95.180021,94.795617,140.685708,94.983540,140.842820
434,168.914987,95.394186,272.474993,140.953596,275.534353,141.111962
435,68.065730,94.859097,86.441732,140.000135,86.669117,140.105539
436,82.876702,95.280671,113.705396,140.816099,112.826377,140.902439
437,102.862967,95.246911,156.469982,140.825711,156.963500,140.931705
438,135.182850,95.373094,212.134478,141.094979,212.380967,141.224511
439,103.974173,95.060332,168.541476,140.484894,168.321458,140.619659
440,169.759872,95.167135,279.234999,140.633554,279.743601,140.774379
441,73.246414,94.420769,100.087785,139.254544,99.860101,139.388734
442,80.273347,94.331745,108.211475,139.099757,110.431911,139.238245
443,74.029855,94.110415,105.289016,138.821648,106.598004,138.930318
444,91.240502,93.926340,142.133004,138.491222,141.134257,138.593085
445,67.268319,93.752168,101.686619,138.076925,101.637738,138.187169
446,78.364151,94.225713,117.169246,138.809758,117.538890,138.922946
447,89.116370,94.312573,131.796013,138.993239,131.597728,139.092515
448,82.671648,95.023802,109.746213,140.308898,108.788688,140.405257
449,83.261450,95.123446,124.716876,140.566035,125.351853,140.654790
450,63.372028,95.018630,84.641245,140.263698,85.666134,140.326684
451,71.357090,95.110569,92.037559,140.303523,92.887236,140.351588
452,95.640404,95.743965,136.726138,141.563884,136.306449,141.588352
453,135.539219,95.642242,226.757606,141.452224,227.007753,141.482961
454,69.812497,95.144941,90.585323,140.411743,90.764068,140.438088
455,102.844068,95.417652,152.021042,140.924683,150.786424,140.957088
456,110.943056,95.300556,168.948445,140.862477,167.202717,140.923487
457,96.321193,94.933062,137.773594,140.156506,137.798516,140.244120
458,73.713955,95.479690,107.266186,141.136778,107.512235,141.238905
459,87.582198,95.659207,127.535124,141.308462,125.766337,141.409029
460,119.202710,95.647033,186.743822,141.174604,186.298514,141.286138
461,93.444236,95.598980,150.621206,141.015702,150.035158,141.113054
462,77.598155,95.511272,107.917379,140.763805,108.550623,140.867743
463,95.680402,95.697650,147.696113,141.226082,147.428864,141.310573
464,72.173359,95.704535,102.191295,141.119617,102.628787,141.206081
465,103.741903,95.826579,154.962985,141.402670,156.036980,141.478096
466,72.591512,95.696159,105.775631,141.223323,105.954741,141.278689
467,105.771239,96.203807,164.052913,142.018166,164.137197,142.084661
468,85.538005,96.160576,109.872177,141.972522,110.828644,142.030528
469,93.191541,96.301849,136.601696,142.211536,137.255542,142.257707
470,126.958107,96.302197,208.289521,142.278992,208.615013,142.323935
471,103.019697,95.974458,145.727204,141.515733,146.120540,141.554518
472,84.908399,95.662091,119.074572,141.038386,118.774007,141.082081
473,87.912933,95.804449,113.234837,141.293809,114.184320,141.358716
474,150.058931,95.892804,230.700731,141.534378,231.047592,141.593421
475,55.658250,95.872543,64.186305,141.538208,65.166944,141.590217
476,99.485754,96.120009,148.241150,141.976903,148.994658,142.023198
477,69.966647,96.337268,96.969734,142.459946,96.605514,142.497683
478,66.502894,96.702005,82.073521,143.071589,82.383017,143.130414
479,70.367120,97.282598,91.139121,144.133670,90.698432,144.196229
480,50.164234,97.531270,61.648508,144.720008,61.112185,144.799057
481,113.082356,97.959332,165.002647,145.447304,164.431437,145.533271
482,29.325131,97.646554,34.473158,144.927877,34.058311,145.007854
483,81.672799,98.182692,119.539078,145.668151,119.181791,145.747946
484,129.615066,98.246438,201.314594,145.778174,201.759859,145.841785
485,70.597209,98.101039,94.783061,145.510593,94.842422,145.565770
486,93.203720,98.259109,140.425148,145.774106,140.951568,145.827189
487,96.397582,98.417646,139.850338,146.072559,139.477601,146.108692
488,125.127927,98.491469,197.597898,146.353540,197.398946,146.408026
489,102.042582,98.416832,159.613786,146.111261,159.929195,146.178461
490,108.521791,98.832883,167.128136,146.824359,166.121561,146.870932
491,66.853186,98.840485,85.852230,146.664118,85.376690,146.713949
492,128.315560,99.646406,202.855709,148.122974,203.375146,148.169289
493,128.528418,99.451775,194.216446,147.713589,194.650226,147.734456
494,76.431978,99.374163,98.222940,147.613422,98.571224,147.635924
495,148.024071,99.284101,240.550824,147.578489,241.101405,147.590047
496,145.140057,98.985139,233.209896,146.931560,234.082162,146.931849
497,106.751141,98.632859,167.665712,146.250714,168.158760,146.242936
498,130.559266,98.351489,207.790559,145.668032,208.274469,145.646254
499,66.015051,98.210126,93.258614,145.371761,94.213689,145.333054
500,119.655636,98.433566,174.913828,145.667346,174.525844,145.624469
501,108.437516,98.412851,169.342658,145.730133,170.009878,145.702323
502,110.042278,98.473836,162.454855,145.736466,162.509843,145.705601
503,103.880990,98.658089,160.737483,146.091554,161.048475,146.060986
504,54.614865,98.964087,66.217833,146.594653,67.047348,146.560016
505,83.264710,99.211355,105.889416,147.022117,104.209306,146.965414
506,103.145000,99.419457,159.153220,147.534449,159.776615,147.480509
507,81.089064,99.375078,118.906438,147.421787,118.444025,147.378803
508,53.724298,99.419111,71.615055,147.463075,72.077246,147.419775
509,115.736252,100.026508,180.496670,148.431659,183.025795,148.389105
510,95.783679,99.438286,131.401783,147.338176,133.188517,147.273183
511,71.040667,99.554162,97.665410,147.678459,96.646337,147.600642
512,108.530069,99.744517,165.307932,148.038262,167.791825,147.975586
513,65.650841,99.271378,93.186015,147.126305,93.015729,147.035813
514,98.277287,99.653820,142.880318,147.783241,142.790716,147.696261
515,121.428116,99.216320,181.164968,147.017872,181.182910,146.939273
516,57.011977,98.940311,72.743026,146.575030,72.101262,146.484579
517,125.084129,99.343460,191.630457,147.180011,192.983244,147.123502
518,119.380610,98.672619,182.209734,145.976248,181.030725,145.898701
519,60.633352,98.972587,81.387212,146.476887,81.575818,146.403731
520,139.852356,99.309529,218.746562,146.947379,218.824781,146.848686
521,139.726474,99.309818,206.974264,146.986921,206.943306,146.887002
522,104.609094,98.570013,165.210522,145.805284,164.509114,145.705748
523,66.289050,98.262190,82.109673,145.157677,82.114125,145.063550
524,127.267179,98.726691,201.644828,145.964161,200.378022,145.879281
525,104.405237,98.018384,155.934857,144.744226,158.180086,144.660520
526,128.109984,97.715747,204.841360,144.144004,203.981506,144.029403
527,74.633397,97.538887,102.549484,143.690631,101.544330,143.596320
528,92.062154,98.026775,138.147484,144.620321,137.626586,144.537791
529,91.820807,98.164841,132.708436,144.854918,132.835125,144.776492
530,55.677333,98.248038,72.330169,145.016797,71.532864,144.917756
531,75.385285,98.399579,108.503610,145.224207,109.909446,145.141148
532,104.339155,98.989286,149.566899,146.171855,150.047566,146.061204
533,90.453806,98.958457,121.584379,146.109246,121.897715,145.995432
534,115.406053,98.985398,177.128896,146.189655,174.892105,146.072940
535,110.223116,98.376563,168.038101,145.079486,166.359094,144.983057
536,79.500705,98.011246,114.666642,144.336767,115.752935,144.259875
537,115.481335,98.365119,183.396786,144.985025,186.244086,144.890021
538,103.906625,98.336517,151.125981,144.882984,151.895768,144.765540
539,114.654501,98.059104,183.407405,144.402782,183.793488,144.280954
540,95.123208,98.118662,141.334078,144.413231,141.179134,144.283388
541,64.344030,98.316610,84.609036,144.849900,84.811216,144.714139
542,58.140308,98.332675,80.400605,144.903745,79.639158,144.772192
543,55.622408,98.599247,72.246413,145.199706,72.874716,145.088690
544,73.823256,99.062079,100.703275,145.978547,100.542647,145.856333
545,114.622866,99.213578,174.969939,146.234325,175.215464,146.127116
546,87.050099,98.862384,135.517339,145.624365,134.495751,145.514121
547,160.239270,98.971177,263.361947,145.687483,262.871945,145.590540
548,92.636111,98.549902,135.459851,144.798081,133.741968,144.715824
549,72.779804,98.487050,94.483218,144.676452,92.541271,144.613840
550,72.565929,98.825731,88.623777,145.255965,88.156525,145.216129
551,134.696680,99.281573,218.073615,146.165534,216.563656,146.127174
552,85.468112,98.974182,125.560153,145.537392,125.767373,145.518748
553,85.809165,99.222743,122.709525,145.823042,122.520424,145.807840
554,97.083603,100.117637,141.879291,147.458515,142.664061,147.455601
555,91.134441,100.206579,145.800394,147.617754,147.426311,147.615220
556,74.193623,100.301703,98.351355,147.713684,99.266047,147.710597
557,150.984056,100.661011,235.800794,148.358794,237.277059,148.332639
558,91.665592,100.096049,124.434643,147.369795,124.524619,147.328682
559,86.364853,100.278268,114.149255,147.696464,113.477237,147.646140
560,114.397388,100.495555,170.853648,148.081644,168.990088,148.049602
561,84.673470,100.418001,125.431548,147.943415,125.504019,147.942002
562,96.235922,100.320487,154.145032,147.677642,152.833689,147.679496
563,96.368907,100.100723,137.049681,147.172204,136.979611,147.185337
564,84.377760,100.065869,130.496512,147.110824,129.830356,147.133624
565,90.699921,100.138644,137.028352,147.158463,136.096265,147.185764
566,123.356294,100.670510,185.259908,148.018943,186.551935,148.065631
567,101.448173,100.191246,159.488543,147.090799,158.723854,147.130768
568,99.665263,100.362876,133.773528,147.375447,133.546586,147.438176
569,93.226318,100.469853,143.347324,147.722500,143.878352,147.797735
570,94.184203,100.332557,131.963617,147.292684,131.673301,147.361032
571,71.783035,100.631245,97.992483,147.917104,98.876872,147.989485
572,99.144146,101.551792,144.616853,149.554200,146.437477,149.655735
573,96.748526,101.498917,137.291811,149.480286,137.654842,149.560505
574,148.032836,101.308825,231.083692,149.191025,230.727106,149.263929
575,80.404806,100.540369,108.055809,147.837697,108.465057,147.921776
576,121.211654,100.856158,196.545420,148.427890,196.443217,148.515702
577,106.440338,100.745667,158.134030,148.182006,159.878606,148.279018
578,124.562225,101.051896,188.281601,148.737587,188.964548,148.816952
579,95.234303,100.740178,149.772995,148.191322,150.981150,148.262127
580,92.970405,100.708970,134.378131,148.020942,134.533611,148.098198
581,81.804617,101.190624,113.059899,148.718686,111.889779,148.799732
582,82.938887,101.450916,108.500590,149.101076,108.067441,149.193839
583,88.047365,101.637459,130.541313,149.591848,128.565767,149.690342
584,115.075236,101.864344,174.556497,149.938623,174.158335,150.057166
585,86.404188,101.254419,121.134439,148.794149,120.984309,148.931957
586,109.057368,101.540502,170.270354,149.219963,169.101829,149.372243
587,103.779936,101.204962,167.948534,148.597827,169.411034,148.767772
588,117.664186,101.103616,173.369991,148.307762,174.442460,148.466750
589,143.647674,100.851233,230.923576,147.885398,229.176285,148.020689
590,109.282055,100.048923,151.104000,146.377116,150.423303,146.538899
591,147.445249,100.291268,231.737805,146.970492,230.910669,147.138330
592,108.852468,100.149587,161.917200,146.653085,159.891814,146.835496
593,120.767181,99.814056,184.199759,146.039976,184.797037,146.240248
594,67.425826,99.383366,94.729663,145.305027,93.983481,145.508674
595,118.127842,99.657449,175.857954,145.792949,175.281679,146.010795
596,109.912090,99.170193,165.125295,144.978919,165.190811,145.202035
597,78.614156,99.260508,109.397439,145.119296,108.490563,145.355324
598,116.422961,100.374709,178.163473,147.084817,176.954517,147.320651
599,88.359031,100.167935,122.817136,146.630256,123.355156,146.873445
600,117.584112,100.599961,181.192520,147.442386,182.311251,147.664570
601,114.536045,100.311270,169.975932,146.940931,170.337664,147.150113
602,128.467579,100.518806,197.963748,147.318105,198.048399,147.517884
603,134.480822,100.322843,211.047341,146.956851,210.951445,147.150534
604,79.341656,100.055767,108.964267,146.417414,107.587100,146.603726
605,104.074879,100.150835,157.122620,146.656800,155.718797,146.861847
606,98.707079,100.042603,147.886932,146.464418,149.606096,146.702499
607,85.492358,99.541795,123.035308,145.597925,122.541184,145.816555
608,114.464043,100.080295,168.473426,146.552713,169.010232,146.779298
609,56.914042,99.780721,71.148394,145.908640,71.433631,146.126597
610,107.371289,100.125526,165.430050,146.507964,165.934350,146.727850
611,90.076138,99.711871,133.645762,145.754304,134.140736,145.970396
612,61.216155,99.748469,74.112197,145.829304,73.814599,146.048588
613,103.895108,99.901995,158.879647,146.180092,159.060472,146.394234
614,54.527275,100.089745,66.343350,146.379421,67.091922,146.596293
615,93.827143,101.047895,136.880774,147.936434,135.713541,148.161250
616,97.326905,101.363025,133.241134,148.529863,135.993578,148.759676
617,58.000040,101.135352,71.254133,148.221182,70.503125,148.418565
618,149.377438,101.750181,232.273630,149.294200,231.533676,149.497819
619,94.327571,100.977091,128.436462,148.027185,126.071396,148.233767
620,139.881219,100.644304,222.700720,147.515211,222.656355,147.744600
621,65.745917,100.659461,88.810557,147.483448,88.817883,147.712208
622,73.826803,100.803846,100.449832,147.644123,100.289339,147.866655
623,112.739233,100.898028,162.758132,147.883599,163.687215,148.100405
624,56.436401,100.927415,79.651280,147.974087,78.501874,148.187466
625,74.141605,101.248264,95.912660,148.424364,95.068411,148.645770
626,110.423954,101.380550,159.504120,148.637249,160.673234,148.870295
627,123.422225,101.357666,195.518453,148.659267,195.691446,148.898376
628,105.868758,101.475748,161.607215,148.644607,161.496645,148.874727
629,100.140482,101.108673,148.896260,148.043054,146.961540,148.290474
630,70.831462,100.958625,93.071156,147.756823,93.872091,148.022605
631,134.355966,101.467039,203.268490,148.602746,201.914979,148.852476
632,101.256215,101.025507,143.306014,147.743353,143.470405,148.003831
633,93.147905,101.375658,129.625213,148.295379,129.648544,148.564572
634,54.522550,101.528585,66.111970,148.555910,65.903820,148.842846
635,73.691398,101.894586,93.766221,149.170174,94.040856,149.464259
636,114.888028,102.316084,179.492423,149.994806,178.767536,150.293091
637,112.621170,102.127413,173.192755,149.581482,173.795947,149.888082
638,76.165328,102.101387,103.105791,149.445426,103.437234,149.742893
639,120.610285,102.285562,184.452250,149.850787,184.036886,150.129828
640,114.917987,102.517438,185.000960,150.116419,184.254216,150.421300
641,65.950594,102.799037,89.993564,150.413282,90.616513,150.715645
642,84.797502,103.533263,109.996683,151.599065,111.288911,151.867965
643,101.905541,103.778269,150.130567,152.093443,149.639066,152.336745
644,88.973141,104.004887,126.281020,152.371191,127.620980,152.608278
645,79.503472,103.936425,113.973966,152.247496,113.915881,152.471512
646,97.929460,103.660428,141.829102,151.746173,142.137718,151.976851
647,118.111714,104.089878,174.421800,152.570410,175.400290,152.785458
648,86.350981,103.513506,123.296987,151.574468,123.543567,151.777558
