seed,scenario_id,Regular_cum_reward,GA-guided_cum_reward,diff_GA_minus_Regular
3,30yr_0720m_h935,203.033748,204.140647,1.106899
3,30yr_0720m_h936,203.734173,204.115576,0.381402
3,30yr_0720m_h938,203.558769,203.787916,0.229147
3,30yr_0720m_h946,203.100218,204.203298,1.103080
3,30yr_0720m_h947,203.173801,203.935666,0.761865
3,30yr_0720m_h949,203.166522,203.976485,0.809963
3,30yr_0720m_h952,203.734169,204.138615,0.404446
3,30yr_0720m_h953,203.801478,203.732393,-0.069086
3,30yr_0720m_h954,203.196951,203.885081,0.688131
3,30yr_0720m_h955,203.127969,203.907718,0.779749
3,30yr_0720m_h957,203.828387,203.939334,0.110946
3,30yr_0720m_h958,203.792683,204.008963,0.216280
3,30yr_0720m_h960,203.116137,203.745439,0.629303
3,30yr_0720m_h968,202.800780,202.917070,0.116290
3,30yr_0720m_h969,202.369989,202.841702,0.471712
3,30yr_0720m_h973,202.491810,202.703843,0.212032
3,30yr_0720m_h975,202.403123,202.786803,0.383680
3,30yr_0720m_h982,202.490569,202.822892,0.332323
3,30yr_0720m_h984,202.719171,202.893929,0.174758
3,30yr_0720m_h985,202.501259,202.877868,0.376609
3,30yr_0720m_h986,202.762942,202.979252,0.216309
3,30yr_0720m_h988,202.278677,202.721460,0.442783
3,30yr_0720m_h989,202.547259,202.950806,0.403547
3,30yr_1080m_h1000,292.725682,291.525693,-1.199989
3,30yr_1080m_h1003,292.981695,291.591828,-1.389867
3,30yr_1080m_h1009,293.106805,291.568318,-1.538487
3,30yr_1080m_h1010,293.086016,291.599256,-1.486759
3,30yr_1080m_h1011,290.999600,291.470325,0.470725
3,30yr_1080m_h1013,293.034386,291.571795,-1.462591
3,30yr_1080m_h1016,293.156095,291.657755,-1.498340
3,30yr_1080m_h1019,292.938350,291.407457,-1.530893
3,30yr_1080m_h1023,293.893215,292.287715,-1.605500
3,30yr_1080m_h1029,290.462210,292.416830,1.954621
3,30yr_1080m_h1031,293.720316,292.434868,-1.285448
3,30yr_1080m_h1034,293.404625,292.392942,-1.011683
3,30yr_1080m_h1037,293.781741,292.223449,-1.558292
3,30yr_1080m_h1039,293.679363,292.487652,-1.191711
3,30yr_1080m_h1040,293.651129,292.418544,-1.232585
3,30yr_1080m_h1041,294.002968,292.322691,-1.680277
3,30yr_1080m_h1045,290.216149,292.594777,2.378628
3,30yr_1080m_h1046,293.952617,292.470320,-1.482297
3,30yr_1080m_h1048,293.653440,292.446209,-1.207231
3,30yr_1080m_h1049,293.920196,292.388252,-1.531944
3,30yr_1080m_h1055,293.891860,292.405985,-1.485875
3,30yr_1080m_h1056,293.809591,292.694068,-1.115522
3,30yr_1080m_h1057,293.854078,292.544326,-1.309752
3,30yr_1080m_h1062,293.328528,292.458445,-0.870083
3,30yr_1080m_h1070,293.851005,292.499193,-1.351812
3,30yr_1080m_h1071,293.396369,292.572820,-0.823549
3,30yr_1080m_h1074,293.274233,292.450861,-0.823372
3,30yr_1080m_h1075,293.553814,292.634253,-0.919561
3,30yr_1080m_h1079,293.789423,292.577860,-1.211563
3,30yr_1080m_h1081,293.837628,292.514675,-1.322953
3,30yr_1080m_h1084,293.811728,292.503371,-1.308357
3,30yr_1080m_h1087,294.864232,292.912050,-1.952182
3,30yr_1080m_h1088,294.436607,293.184921,-1.251686
3,30yr_1080m_h1089,294.048455,292.362418,-1.686037
3,30yr_1080m_h1091,294.290581,292.470807,-1.819774
3,30yr_1080m_h1096,294.199545,292.351734,-1.847811
3,30yr_1080m_h1097,294.191707,292.682027,-1.509681
3,30yr_1080m_h1098,294.259896,293.064500,-1.195396
3,30yr_1080m_h1099,293.871585,292.593524,-1.278061
3,30yr_1080m_h1100,293.912868,293.084757,-0.828111
3,30yr_1080m_h1105,294.179860,293.151057,-1.028803
3,30yr_1080m_h1106,293.944784,292.945797,-0.998987
3,30yr_1080m_h1109,294.783932,292.769827,-2.014106
3,30yr_1080m_h1110,294.735985,292.887195,-1.848790
3,30yr_1080m_h1111,294.435473,292.803661,-1.631812
3,30yr_1080m_h1112,294.456502,292.954418,-1.502084
3,30yr_1080m_h993,290.859698,291.535647,0.675949
3,30yr_1080m_h994,291.512001,291.335224,-0.176778
3,30yr_1080m_h995,291.373073,291.506202,0.133129
3,30yr_1080m_h996,292.880983,291.466429,-1.414554
3,30yr_1440m_h1119,383.059882,380.947025,-2.112858
3,30yr_1440m_h1124,382.824025,380.898034,-1.925990
3,30yr_1440m_h1125,382.827650,380.649754,-2.177896
3,30yr_1440m_h1130,382.910802,381.076714,-1.834088
3,30yr_1440m_h1133,380.338324,381.010199,0.671875
3,30yr_1440m_h1135,382.956052,380.779026,-2.177026
3,30yr_1440m_h1139,382.718276,380.433554,-2.284722
3,30yr_1440m_h1141,382.951908,381.073177,-1.878732
3,30yr_1440m_h1142,382.701326,380.775589,-1.925737
3,30yr_1440m_h1146,380.303165,380.604046,0.300881
3,30yr_1440m_h1147,378.627034,381.471387,2.844353
3,30yr_1440m_h1148,383.364691,381.368408,-1.996284
3,30yr_1440m_h1151,378.592434,381.717184,3.124750
3,30yr_1440m_h1153,383.459655,381.778660,-1.680995
3,30yr_1440m_h1154,378.627034,381.471387,2.844353
3,30yr_1440m_h1157,383.047661,381.919562,-1.128099
3,30yr_1440m_h1162,383.274980,381.409403,-1.865577
3,30yr_1440m_h1164,383.427961,381.383618,-2.044343
3,30yr_1440m_h1166,383.063738,381.687500,-1.376238
3,30yr_1440m_h1167,383.145779,381.522840,-1.622939
3,30yr_1440m_h1168,378.855719,381.980777,3.125058
3,30yr_1440m_h1170,383.444490,381.296790,-2.147700
3,30yr_1440m_h1172,378.616803,382.006134,3.389331
3,30yr_1440m_h1173,383.030901,381.391113,-1.639788
3,30yr_1440m_h1175,383.117359,381.306512,-1.810847
3,30yr_1440m_h1177,383.122652,381.226951,-1.895702
3,30yr_1440m_h1178,383.066644,380.433128,-2.633516
3,30yr_1440m_h1179,383.160810,380.985188,-2.175622
3,30yr_1440m_h1184,382.329568,381.046670,-1.282897
3,30yr_1440m_h1185,383.604978,381.131408,-2.473570
3,30yr_1440m_h1186,383.176048,381.200435,-1.975613
3,30yr_1440m_h1188,383.415391,381.274825,-2.140566
3,30yr_1440m_h1189,383.045880,381.073253,-1.972627
3,30yr_1440m_h1190,382.228724,381.178918,-1.049806
3,30yr_1440m_h1191,383.315079,381.131021,-2.184057
3,30yr_1440m_h1192,381.968350,381.119628,-0.848722
3,30yr_1440m_h1197,382.133052,381.403993,-0.729059
3,30yr_1440m_h1202,383.494368,381.148794,-2.345574
3,30yr_1440m_h1203,383.009767,381.041933,-1.967834
3,30yr_1440m_h1204,382.045129,381.138526,-0.906603
3,30yr_1440m_h1206,382.921273,380.471696,-2.449577
3,30yr_1440m_h1209,383.448608,380.515763,-2.932845
3,30yr_1440m_h1210,381.926572,380.704131,-1.222441
3,30yr_1440m_h1214,383.175280,380.456701,-2.718579
3,30yr_1440m_h1216,383.320733,380.398660,-2.922073
3,30yr_1440m_h1220,382.459799,381.005160,-1.454639
3,30yr_1440m_h1231,381.988828,380.511334,-1.477494
3,30yr_1440m_h1234,382.242068,380.810553,-1.431515
3,30yr_1440m_h1237,383.395989,381.079227,-2.316763
3,30yr_1440m_h1238,381.336322,380.519099,-0.817224
3,50yr_0060m_h124,33.253721,32.278850,-0.974871
3,50yr_0060m_h127,33.461155,32.350050,-1.111106
3,50yr_0060m_h132,33.348006,32.302783,-1.045223
3,50yr_0060m_h137,33.261771,32.413533,-0.848238
3,50yr_0060m_h138,33.199462,32.114277,-1.085185
3,50yr_0060m_h144,33.170653,31.953743,-1.216910
3,50yr_0060m_h145,33.366617,32.254249,-1.112368
3,50yr_0060m_h146,33.295049,32.431138,-0.863912
3,50yr_0060m_h147,33.374393,32.349246,-1.025147
3,50yr_0060m_h149,33.344082,32.328797,-1.015285
3,50yr_0060m_h150,33.406895,32.317631,-1.089265
3,50yr_0060m_h151,33.345505,32.469510,-0.875995
3,50yr_0060m_h153,33.304714,32.431331,-0.873383
3,50yr_0060m_h155,33.577020,32.718797,-0.858223
3,50yr_0060m_h157,33.377238,32.679999,-0.697239
3,50yr_0060m_h159,33.582574,32.628682,-0.953892
3,50yr_0060m_h165,33.375846,32.699368,-0.676478
3,50yr_0060m_h166,33.414016,32.508682,-0.905334
3,50yr_0060m_h170,33.658742,32.567066,-1.091676
3,50yr_0060m_h173,33.607543,32.478616,-1.128927
3,50yr_0060m_h174,33.509963,32.646699,-0.863264
3,50yr_0060m_h175,33.563300,32.519228,-1.044072
3,50yr_0060m_h178,33.577020,32.718797,-0.858223
3,50yr_0060m_h179,33.559438,32.670761,-0.888677
3,50yr_0060m_h181,33.647163,32.592184,-1.054979
3,50yr_0060m_h182,33.573549,32.621970,-0.951580
3,50yr_0060m_h183,33.381179,32.615870,-0.765309
3,50yr_0060m_h186,33.479811,32.766509,-0.713302
3,50yr_0060m_h190,33.323575,32.820177,-0.503398
3,50yr_0060m_h191,33.539513,32.902587,-0.636927
3,50yr_0060m_h192,33.479811,32.766509,-0.713302
3,50yr_0060m_h194,33.659974,33.116114,-0.543860
3,50yr_0060m_h195,33.451825,32.868055,-0.583770
3,50yr_0060m_h197,33.459227,32.933466,-0.525762
3,50yr_0060m_h199,33.546579,32.817760,-0.728819
3,50yr_0060m_h202,33.411615,32.845936,-0.565679
3,50yr_0060m_h204,33.594536,32.940948,-0.653588
3,50yr_0060m_h205,33.343217,32.909218,-0.434000
3,50yr_0060m_h208,33.641485,33.023360,-0.618125
3,50yr_0060m_h210,33.587687,32.989207,-0.598480
3,50yr_0060m_h214,33.617783,32.964252,-0.653531
3,50yr_0060m_h218,33.064459,33.043345,-0.021114
3,50yr_0060m_h220,33.012211,33.087998,0.075786
3,50yr_0060m_h226,33.262253,33.152446,-0.109807
3,50yr_0060m_h228,32.979873,33.022050,0.042177
3,50yr_0060m_h229,33.251114,33.102276,-0.148838
3,50yr_0060m_h235,33.179933,33.137437,-0.042496
3,50yr_0060m_h243,33.136955,33.001942,-0.135013
3,50yr_0060m_h244,33.084111,33.063996,-0.020115
3,50yr_0060m_h246,33.041854,32.976877,-0.064977
3,50yr_0120m_h252,50.386524,49.576609,-0.809915
3,50yr_0120m_h253,50.451982,49.607210,-0.844772
3,50yr_0120m_h255,50.272200,49.823239,-0.448960
3,50yr_0120m_h259,50.414740,49.612313,-0.802427
3,50yr_0120m_h261,50.359329,49.761249,-0.598080
3,50yr_0120m_h262,50.283971,49.635578,-0.648393
3,50yr_0120m_h263,50.422751,49.681463,-0.741288
3,50yr_0120m_h265,50.299669,49.664189,-0.635480
3,50yr_0120m_h269,50.207804,49.721797,-0.486007
3,50yr_0120m_h274,50.307816,49.932154,-0.375663
3,50yr_0120m_h275,50.206087,49.500094,-0.705993
3,50yr_0120m_h278,50.368579,49.575481,-0.793099
3,50yr_0120m_h279,50.624385,49.752661,-0.871725
3,50yr_0120m_h281,50.781065,49.793019,-0.988046
3,50yr_0120m_h282,50.635334,49.575674,-1.059660
3,50yr_0120m_h283,50.591480,49.582440,-1.009040
3,50yr_0120m_h286,50.548341,49.722506,-0.825835
3,50yr_0120m_h292,50.498706,49.476050,-1.022656
3,50yr_0120m_h294,50.770294,49.994232,-0.776062
3,50yr_0120m_h302,50.731772,49.731917,-0.999855
3,50yr_0120m_h304,50.647075,49.639580,-1.007495
3,50yr_0120m_h305,50.664725,49.686438,-0.978287
3,50yr_0120m_h313,50.181782,50.032562,-0.149220
3,50yr_0120m_h316,50.306995,50.211624,-0.095371
3,50yr_0120m_h317,50.179027,50.094282,-0.084744
3,50yr_0120m_h318,50.254336,50.277110,0.022774
3,50yr_0120m_h320,50.315237,50.369445,0.054208
3,50yr_0120m_h321,50.442216,50.147964,-0.294252
3,50yr_0120m_h323,50.146604,50.004019,-0.142585
3,50yr_0120m_h326,50.672148,50.250399,-0.421749
3,50yr_0120m_h328,50.240191,50.150973,-0.089218
3,50yr_0120m_h331,50.368414,50.211734,-0.156680
3,50yr_0120m_h333,50.351309,50.121873,-0.229437
3,50yr_0120m_h334,50.427806,50.213548,-0.214258
3,50yr_0120m_h335,50.210900,50.079421,-0.131479
3,50yr_0120m_h337,50.378992,50.070313,-0.308680
3,50yr_0120m_h340,50.163479,50.062290,-0.101188
3,50yr_0120m_h342,50.434421,50.367899,-0.066522
3,50yr_0120m_h344,50.193532,50.493946,0.300414
3,50yr_0120m_h345,50.277403,50.342090,0.064687
3,50yr_0120m_h347,50.323491,50.543952,0.220462
3,50yr_0120m_h350,50.428903,50.685059,0.256156
3,50yr_0120m_h352,50.248326,50.693938,0.445612
3,50yr_0120m_h353,50.580460,50.540903,-0.039557
3,50yr_0120m_h355,50.286417,50.731674,0.445257
3,50yr_0120m_h359,50.347191,50.376880,0.029689
3,50yr_0120m_h361,50.607186,50.674020,0.066833
3,50yr_0120m_h363,50.295830,50.319907,0.024078
3,50yr_0120m_h364,50.348951,50.296804,-0.052147
3,50yr_0120m_h369,50.229252,50.462693,0.233441
3,50yr_0180m_h372,66.886834,65.839948,-1.046886
3,50yr_0180m_h373,66.953934,66.174720,-0.779214
3,50yr_0180m_h374,66.889374,65.946403,-0.942971
3,50yr_0180m_h378,66.802148,65.922766,-0.879382
3,50yr_0180m_h381,66.967434,65.900347,-1.067086
3,50yr_0180m_h382,66.910686,66.169848,-0.740839
3,50yr_0180m_h383,66.808195,66.286189,-0.522006
3,50yr_0180m_h384,66.847415,65.858236,-0.989179
3,50yr_0180m_h387,66.778959,65.836838,-0.942121
3,50yr_0180m_h388,66.721335,66.280433,-0.440902
3,50yr_0180m_h392,66.946136,65.900633,-1.045503
3,50yr_0180m_h393,66.705348,66.353319,-0.352029
3,50yr_0180m_h397,66.893922,66.244033,-0.649889
3,50yr_0180m_h399,66.801789,66.229515,-0.572275
3,50yr_0180m_h400,66.982810,66.119524,-0.863286
3,50yr_0180m_h401,66.699789,66.006726,-0.693063
3,50yr_0180m_h404,66.339763,66.021700,-0.318063
3,50yr_0180m_h407,66.516546,65.922705,-0.593840
3,50yr_0180m_h410,66.420670,66.280034,-0.140636
3,50yr_0180m_h411,66.527531,65.950032,-0.577500
3,50yr_0180m_h415,66.529782,66.164567,-0.365215
3,50yr_0180m_h418,66.404178,66.065224,-0.338954
3,50yr_0180m_h419,66.412891,66.194088,-0.218802
3,50yr_0180m_h422,66.678304,66.020599,-0.657706
3,50yr_0180m_h426,66.464492,66.013838,-0.450653
3,50yr_0180m_h428,66.269608,66.189383,-0.080225
3,50yr_0180m_h430,66.569650,66.138281,-0.431369
3,50yr_0180m_h433,66.555704,66.185283,-0.370421
3,50yr_0180m_h438,66.369147,66.034657,-0.334490
3,50yr_0180m_h447,66.528638,66.071245,-0.457393
3,50yr_0180m_h448,66.409030,66.055062,-0.353968
3,50yr_0180m_h452,66.294169,66.185586,-0.108583
3,50yr_0180m_h455,66.313598,65.999638,-0.313960
3,50yr_0180m_h457,66.468972,66.091988,-0.376984
3,50yr_0180m_h460,66.666873,66.004313,-0.662559
3,50yr_0180m_h461,66.362606,66.009567,-0.353039
3,50yr_0180m_h469,66.240662,66.321912,0.081251
3,50yr_0180m_h472,66.493448,66.269761,-0.223686
3,50yr_0180m_h475,66.221826,66.356940,0.135114
3,50yr_0180m_h476,66.335285,66.483963,0.148678
3,50yr_0180m_h479,66.477653,66.325826,-0.151827
3,50yr_0180m_h480,66.406156,66.695029,0.288873
3,50yr_0180m_h481,66.504322,66.441295,-0.063028
3,50yr_0180m_h484,66.429444,66.475764,0.046319
3,50yr_0180m_h485,66.538051,66.693124,0.155073
3,50yr_0180m_h487,66.442923,66.602444,0.159521
3,50yr_0180m_h488,66.396533,66.427378,0.030845
3,50yr_0180m_h489,66.230680,66.227213,-0.003467
3,50yr_0180m_h492,66.267916,66.275789,0.007873
3,50yr_0180m_h495,66.441006,66.475545,0.034538
3,50yr_0240m_h497,81.145794,81.964534,0.818740
3,50yr_0240m_h498,81.384356,81.548741,0.164384
3,50yr_0240m_h501,80.830581,81.584459,0.753878
3,50yr_0240m_h503,81.015554,81.908567,0.893013
3,50yr_0240m_h504,81.103498,81.949849,0.846351
3,50yr_0240m_h505,81.366099,81.536374,0.170275
3,50yr_0240m_h506,81.380673,81.752301,0.371628
3,50yr_0240m_h512,80.659508,81.738542,1.079034
3,50yr_0240m_h515,81.298804,81.724800,0.425996
3,50yr_0240m_h518,80.702895,81.559583,0.856688
3,50yr_0240m_h522,81.370518,81.659512,0.288994
3,50yr_0240m_h523,81.268708,81.715234,0.446526
3,50yr_0240m_h529,82.647760,81.697467,-0.950294
3,50yr_0240m_h531,82.385474,82.202736,-0.182738
3,50yr_0240m_h532,82.186514,82.082052,-0.104462
3,50yr_0240m_h535,82.525042,81.924379,-0.600663
3,50yr_0240m_h536,82.493179,81.898337,-0.594842
3,50yr_0240m_h542,82.616675,81.974536,-0.642140
3,50yr_0240m_h545,82.714047,82.222027,-0.492021
3,50yr_0240m_h546,82.172566,81.854542,-0.318024
3,50yr_0240m_h547,82.450581,82.039882,-0.410699
3,50yr_0240m_h549,82.434162,81.895499,-0.538662
3,50yr_0240m_h550,82.679526,82.130677,-0.548849
3,50yr_0240m_h556,82.314516,82.128565,-0.185951
3,50yr_0240m_h560,82.734357,82.398225,-0.336132
3,50yr_0240m_h561,82.445857,82.651389,0.205532
3,50yr_0240m_h563,82.531892,82.748070,0.216178
3,50yr_0240m_h564,82.593842,82.729040,0.135198
3,50yr_0240m_h565,82.630982,82.513467,-0.117516
3,50yr_0240m_h568,82.731281,82.677358,-0.053922
3,50yr_0240m_h571,82.650029,82.449059,-0.200970
3,50yr_0240m_h574,82.623084,82.291219,-0.331865
3,50yr_0240m_h575,82.785816,82.770538,-0.015278
3,50yr_0240m_h576,82.667243,82.287307,-0.379936
3,50yr_0240m_h577,82.466359,82.416297,-0.050062
3,50yr_0240m_h580,82.564903,82.530605,-0.034298
3,50yr_0240m_h581,82.792214,82.676913,-0.115301
3,50yr_0240m_h582,82.670819,82.684230,0.013411
3,50yr_0240m_h583,82.573746,82.532349,-0.041397
3,50yr_0240m_h587,82.593170,82.167030,-0.426140
3,50yr_0240m_h590,82.720396,81.992556,-0.727841
3,50yr_0240m_h593,82.708971,82.508321,-0.200650
3,50yr_0240m_h594,82.523640,82.409552,-0.114088
3,50yr_0240m_h603,82.478094,82.263545,-0.214549
3,50yr_0240m_h606,82.525027,82.414287,-0.110740
3,50yr_0240m_h608,82.662614,82.671600,0.008986
3,50yr_0240m_h609,82.621912,82.115620,-0.506292
3,50yr_0240m_h615,82.658120,82.468003,-0.190117
3,50yr_0240m_h616,82.441461,82.371252,-0.070209
3,50yr_0240m_h617,82.422610,82.254603,-0.168007
3,50yr_0360m_h621,113.014405,113.344037,0.329632
3,50yr_0360m_h624,113.012670,113.458333,0.445662
3,50yr_0360m_h625,113.313087,113.463703,0.150616
3,50yr_0360m_h626,113.204471,113.529868,0.325397
3,50yr_0360m_h628,113.271364,113.696462,0.425098
3,50yr_0360m_h629,113.108118,113.670447,0.562329
3,50yr_0360m_h631,113.092700,113.648534,0.555834
3,50yr_0360m_h635,113.106467,113.594097,0.487630
3,50yr_0360m_h639,113.095132,113.703048,0.607916
3,50yr_0360m_h642,113.073964,113.831282,0.757317
3,50yr_0360m_h645,112.951102,113.354689,0.403587
3,50yr_0360m_h648,113.412154,113.332385,-0.079769
3,50yr_0360m_h651,113.139756,114.015546,0.875790
3,50yr_0360m_h654,112.922263,114.160113,1.237850
3,50yr_0360m_h656,113.415589,114.058537,0.642948
3,50yr_0360m_h657,113.570467,114.013951,0.443484
3,50yr_0360m_h658,113.710447,114.222902,0.512455
3,50yr_0360m_h659,112.936476,114.326703,1.390228
3,50yr_0360m_h660,113.345669,114.051944,0.706275
3,50yr_0360m_h661,113.056287,114.119599,1.063312
3,50yr_0360m_h667,113.383878,114.206973,0.823094
3,50yr_0360m_h669,113.625495,113.921510,0.296014
3,50yr_0360m_h671,113.216507,114.004466,0.787959
3,50yr_0360m_h673,113.049380,113.744350,0.694969
3,50yr_0360m_h678,113.217325,113.976667,0.759342
3,50yr_0360m_h679,113.144906,114.022810,0.877904
3,50yr_0360m_h683,113.361224,113.152016,-0.209208
3,50yr_0360m_h684,113.689209,113.348001,-0.341208
3,50yr_0360m_h686,113.809308,113.197693,-0.611615
3,50yr_0360m_h690,113.041594,113.257022,0.215429
3,50yr_0360m_h692,113.275698,113.295285,0.019586
3,50yr_0360m_h693,114.008993,113.814279,-0.194714
3,50yr_0360m_h702,113.507485,114.071820,0.564334
3,50yr_0360m_h703,113.252034,114.058276,0.806242
3,50yr_0360m_h706,113.413565,113.293624,-0.119941
3,50yr_0360m_h710,113.735827,112.976984,-0.758844
3,50yr_0360m_h711,113.398650,113.237220,-0.161430
3,50yr_0360m_h712,113.265905,113.922193,0.656288
3,50yr_0360m_h714,114.307508,114.141266,-0.166242
3,50yr_0360m_h721,114.256507,114.049573,-0.206934
3,50yr_0360m_h722,114.439156,114.183637,-0.255520
3,50yr_0360m_h728,114.155202,114.304308,0.149106
3,50yr_0360m_h729,114.310670,113.856404,-0.454266
3,50yr_0360m_h730,114.143852,113.977447,-0.166405
3,50yr_0360m_h731,114.727355,114.157809,-0.569546
3,50yr_0360m_h736,114.448523,114.156312,-0.292212
3,50yr_0360m_h737,114.219363,114.146052,-0.073312
3,50yr_0360m_h738,114.397837,114.184244,-0.213593
3,50yr_0360m_h739,114.374703,113.945015,-0.429688
3,50yr_0360m_h740,114.272369,113.742678,-0.529692
3,50yr_0540m_h745,159.505953,160.099010,0.593056
3,50yr_0540m_h747,159.783726,160.101616,0.317890
3,50yr_0540m_h749,159.385716,160.124858,0.739142
3,50yr_0540m_h750,159.622849,159.855062,0.232213
3,50yr_0540m_h751,159.281327,160.030189,0.748862
3,50yr_0540m_h755,159.167784,160.087523,0.919739
3,50yr_0540m_h756,160.054389,159.837321,-0.217069
3,50yr_0540m_h757,159.130611,160.109616,0.979005
3,50yr_0540m_h759,159.936851,160.001672,0.064820
3,50yr_0540m_h760,159.349037,159.900523,0.551486
3,50yr_0540m_h761,159.809241,159.759920,-0.049321
3,50yr_0540m_h762,159.792219,160.054313,0.262094
3,50yr_0540m_h764,159.752612,160.191923,0.439312
3,50yr_0540m_h766,159.528685,160.013248,0.484562
3,50yr_0540m_h769,159.362553,159.862132,0.499579
3,50yr_0540m_h770,159.398069,160.191068,0.792999
3,50yr_0540m_h771,158.596852,160.548661,1.951809
3,50yr_0540m_h772,159.585754,160.106160,0.520405
3,50yr_0540m_h775,158.287811,160.590637,2.302825
3,50yr_0540m_h777,159.264653,160.403931,1.139278
3,50yr_0540m_h782,158.001709,160.334801,2.333093
3,50yr_0540m_h783,159.004454,160.408238,1.403785
3,50yr_0540m_h785,159.353069,160.623824,1.270755
3,50yr_0540m_h789,159.436733,160.629420,1.192688
3,50yr_0540m_h794,159.123462,160.448175,1.324713
3,50yr_0540m_h795,159.288721,160.646822,1.358101
3,50yr_0540m_h801,158.746330,160.632928,1.886598
3,50yr_0540m_h803,159.367928,160.596736,1.228807
3,50yr_0540m_h809,160.087547,159.589002,-0.498545
3,50yr_0540m_h814,159.802357,159.576581,-0.225776
3,50yr_0540m_h815,159.409337,159.547779,0.138442
3,50yr_0540m_h821,159.628324,159.688921,0.060597
3,50yr_0540m_h830,160.305223,159.627677,-0.677545
3,50yr_0540m_h831,159.414890,159.600692,0.185802
3,50yr_0540m_h833,159.813761,159.811871,-0.001890
3,50yr_0540m_h834,159.968642,159.799661,-0.168980
3,50yr_0540m_h835,159.525808,159.840663,0.314855
3,50yr_0540m_h842,159.648997,160.104646,0.455649
3,50yr_0540m_h843,159.532284,160.082238,0.549954
3,50yr_0540m_h847,160.048460,160.141470,0.093010
3,50yr_0540m_h849,159.762252,160.057284,0.295033
3,50yr_0540m_h851,159.933591,159.899699,-0.033892
3,50yr_0540m_h853,159.809087,159.778159,-0.030928
3,50yr_0540m_h854,159.525535,159.837974,0.312439
3,50yr_0540m_h858,160.026866,160.142610,0.115744
3,50yr_0540m_h859,159.957028,160.180284,0.223256
3,50yr_0540m_h861,159.940232,159.830212,-0.110020
3,50yr_0540m_h862,160.046261,159.902568,-0.143693
3,50yr_0540m_h864,159.976512,160.081367,0.104856
3,50yr_0540m_h867,159.892225,160.180164,0.287939
3,50yr_0720m_h871,203.281809,204.255884,0.974075
3,50yr_0720m_h872,203.114556,204.426916,1.312360
3,50yr_0720m_h875,202.804901,204.490636,1.685735
3,50yr_0720m_h879,203.273909,205.259096,1.985187
3,50yr_0720m_h880,203.120097,204.443365,1.323268
3,50yr_0720m_h886,202.954875,204.431816,1.476941
3,50yr_0720m_h888,202.977888,205.222596,2.244708
3,50yr_0720m_h890,202.988945,204.363716,1.374770
3,50yr_0720m_h892,202.845018,205.120080,2.275062
3,50yr_0720m_h896,203.337336,204.230712,0.893376
3,50yr_0720m_h897,203.857104,204.303614,0.446510
3,50yr_0720m_h898,202.982730,205.407545,2.424815
3,50yr_0720m_h899,204.344266,205.219188,0.874921
3,50yr_0720m_h902,202.062740,205.106345,3.043605
3,50yr_0720m_h907,204.316380,205.208838,0.892458
3,50yr_0720m_h908,204.166890,205.159176,0.992286
3,50yr_0720m_h913,204.201659,204.419873,0.218214
3,50yr_0720m_h917,204.343064,204.981966,0.638903
3,50yr_0720m_h928,204.216938,204.961058,0.744120
3,50yr_0720m_h930,204.552077,204.899099,0.347022
3,50yr_0720m_h931,203.976756,204.378235,0.401479
3,50yr_0720m_h935,203.920510,204.869177,0.948667
3,50yr_0720m_h936,204.181955,204.871543,0.689589
3,50yr_0720m_h937,204.359869,204.921384,0.561516
3,50yr_0720m_h940,204.035758,204.909027,0.873270
3,50yr_0720m_h941,204.338551,204.457188,0.118638
3,50yr_0720m_h942,204.153345,204.403939,0.250593
3,50yr_0720m_h943,204.408375,204.702896,0.294521
3,50yr_0720m_h952,204.160644,204.968444,0.807800
3,50yr_0720m_h954,204.419198,204.999129,0.579931
3,50yr_0720m_h955,204.589490,205.086625,0.497135
3,50yr_0720m_h957,204.155665,204.400934,0.245269
3,50yr_0720m_h960,204.095412,204.731869,0.636458
3,50yr_0720m_h961,204.797567,204.664975,-0.132593
3,50yr_0720m_h962,204.193017,204.561925,0.368908
3,50yr_0720m_h964,205.019291,204.820033,-0.199259
3,50yr_0720m_h965,204.843806,205.091006,0.247200
3,50yr_0720m_h966,204.488213,204.641275,0.153062
3,50yr_0720m_h967,204.717470,205.004949,0.287479
3,50yr_0720m_h968,204.798107,204.896149,0.098042
3,50yr_0720m_h969,204.268709,204.676149,0.407440
3,50yr_0720m_h970,204.586955,204.727641,0.140686
3,50yr_0720m_h971,204.838041,205.009725,0.171685
3,50yr_0720m_h972,205.029680,205.024264,-0.005416
3,50yr_0720m_h974,204.585186,204.809371,0.224185
3,50yr_0720m_h975,204.642900,204.722143,0.079243
3,50yr_0720m_h980,204.883353,204.791496,-0.091858
3,50yr_0720m_h985,204.566945,204.830611,0.263666
3,50yr_0720m_h987,204.672414,204.783786,0.111373
3,50yr_0720m_h988,204.527723,204.817983,0.290260
3,50yr_1080m_h1000,294.722165,293.865641,-0.856525
3,50yr_1080m_h1001,294.685195,293.469974,-1.215221
3,50yr_1080m_h1002,294.781527,293.826471,-0.955056
3,50yr_1080m_h1004,294.586534,293.828424,-0.758110
3,50yr_1080m_h1006,292.236308,293.221292,0.984984
3,50yr_1080m_h1008,294.803279,293.561835,-1.241444
3,50yr_1080m_h1009,292.749662,293.925241,1.175579
3,50yr_1080m_h1011,292.464611,293.757021,1.292410
3,50yr_1080m_h1012,294.067627,293.706785,-0.360842
3,50yr_1080m_h1013,294.510030,293.848728,-0.661301
3,50yr_1080m_h1020,291.814507,293.802172,1.987665
