episode,regular_reward_mean_5seed_raw,ga_guided_reward_mean_5seed_raw,regular_reward_mean_5seed_smoothed_roll100,ga_guided_reward_mean_5seed_smoothed_roll100
2970,107.082505,99.132466,156.495198,149.797297
2971,165.212760,159.213446,156.263597,149.562012
2972,180.841267,174.235365,156.112835,149.422931
2973,129.992373,123.224174,155.082309,148.411542
2974,177.535503,171.422596,155.131676,148.456802
2975,267.530412,267.191146,154.559883,147.909058
2976,85.608133,78.827688,152.721829,145.996226
2977,98.549286,91.737747,153.753240,146.999126
2978,83.394250,74.485942,154.361496,147.594291
2979,182.042292,177.819198,154.896001,148.126482
2980,142.325643,138.462207,154.700437,147.869772
2981,107.008291,101.236174,154.891361,148.008087
2982,164.744926,156.547899,155.360845,148.487808
2983,219.397845,215.610701,155.397995,148.549536
2984,106.288699,100.371030,154.839871,147.953254
2985,205.361077,198.429685,156.276984,149.389463
2986,155.077318,149.047697,155.433077,148.552856
2987,197.249978,192.810730,155.760284,148.845256
2988,120.410359,112.221237,155.354794,148.434655
2989,157.853010,150.285499,155.640559,148.720898
2990,304.417962,299.399445,156.060105,149.167806
2991,76.378589,68.247400,154.742911,147.865232
2992,173.744030,165.759176,155.640142,148.779272
2993,146.091210,139.284793,155.073384,148.211842
2994,176.377296,169.900583,155.207507,148.359531
2995,118.438498,110.896820,155.253366,148.383083
2996,218.943488,211.084284,155.091626,148.201387
2997,113.374271,105.898928,154.183681,147.316512
2998,140.003336,135.326385,154.153092,147.276289
2999,145.351501,137.088646,155.203283,148.304137
3000,131.372851,123.471782,155.288951,148.420674
3001,129.369078,124.572622,155.144661,148.286832
3002,225.686233,219.082411,155.551956,148.670406
3003,245.033227,247.096220,154.197399,147.299880
3004,141.351270,132.826183,153.382741,146.416270
3005,136.359322,128.951965,152.853078,145.892609
3006,149.071548,141.326551,152.718634,145.744851
3007,126.239789,123.397760,152.425582,145.444034
3008,236.485116,228.500899,152.554740,145.482172
3009,137.295569,130.030598,151.715937,144.665711
3010,157.762308,153.401011,151.932622,144.870100
3011,169.720924,162.890206,152.293248,145.187012
3012,108.123301,103.258599,151.746698,144.645502
3013,186.481047,177.174703,152.298738,145.184448
3014,230.910104,227.312594,152.064573,144.965396
3015,157.077255,151.200631,150.633728,143.484081
3016,129.284323,122.415873,150.257217,143.096909
3017,153.731503,146.960343,151.004429,143.838568
3018,244.286948,241.263136,151.027534,143.856347
3019,146.312581,137.198019,150.476587,143.273686
3020,139.353391,131.638059,150.821858,143.630014
3021,92.321147,86.980961,150.277439,143.085189
3022,101.246969,91.244937,150.461508,143.247017
3023,210.585488,200.247614,151.301759,144.096404
3024,169.860060,162.346819,151.545183,144.395739
3025,93.227154,84.166740,151.224299,144.059377
3026,108.892785,101.647563,152.100646,144.919712
3027,127.581830,117.687534,152.866182,145.670243
3028,181.048304,170.678258,153.603910,146.415660
3029,241.063367,233.791535,154.007013,146.833056
3030,132.870798,127.183678,152.841345,145.644190
3031,169.720277,162.221459,153.096667,145.867828
3032,215.201111,206.465167,152.759255,145.545494
3033,207.620632,202.249674,152.489372,145.246907
3034,102.318603,95.565591,152.327137,145.092938
3035,150.881025,144.542865,153.174852,145.905656
3036,143.468166,136.396838,152.240721,144.984331
3037,99.136462,90.865879,152.742656,145.490866
3038,169.311107,166.253100,154.254352,147.018856
3039,191.824132,186.809334,154.008604,146.733917
3040,201.330677,194.961727,153.585763,146.243851
3041,120.779166,112.734394,153.271933,145.897226
3042,116.345087,109.033189,154.031236,146.660931
3043,93.982333,86.225069,154.469943,147.127334
3044,131.234988,126.175604,155.569506,148.208518
3045,124.459282,114.808956,155.276337,147.872907
3046,189.203766,183.586892,156.393336,149.027311
3047,188.715205,180.088038,156.457449,149.112420
3048,149.815901,139.915444,156.108756,148.763560
3049,175.229624,170.856163,155.716164,148.361072
3050,272.568801,267.666713,155.375845,147.940235
3051,186.558497,177.158522,154.352117,146.876581
3052,208.580442,201.029597,154.299416,146.847539
3053,88.453863,82.630526,154.106730,146.626084
3054,89.471834,82.404091,155.274152,147.735602
3055,126.538637,115.804760,155.233725,147.697600
3056,164.477129,155.367437,154.838929,147.312334
3057,71.170080,66.213180,154.236053,146.694894
3058,121.505964,114.864977,155.473980,147.908934
3059,98.180558,88.289308,156.401979,148.830724
3060,48.042971,42.787344,157.527347,149.985794
3061,200.800841,198.464566,158.136455,150.589666
3062,119.221408,113.774192,157.713038,150.098879
3063,166.183038,161.233308,158.240254,150.576204
3064,187.161923,173.599851,158.156992,150.448917
3065,200.754431,195.759205,157.009454,149.367506
3066,150.223150,143.992733,156.677806,148.972031
3067,209.300907,203.877799,156.157289,148.449887
3068,258.846527,252.429504,155.663612,147.939957
3069,134.269583,127.481828,154.885796,147.118171
3070,83.922396,75.603939,154.904734,147.120699
3071,150.136549,145.305365,154.890071,147.094380
3072,77.788641,73.096421,154.097014,146.280663
3073,134.929066,127.750200,154.720753,146.833404
3074,120.356202,116.648163,154.493571,146.581494
3075,83.725081,75.907948,154.419790,146.443978
3076,188.749174,179.117743,155.053238,147.082761
3077,159.374891,151.254215,154.542223,146.587292
3078,136.844785,127.705099,154.675468,146.666891
3079,162.485881,152.148178,155.787468,147.816960
3080,161.418043,152.293648,155.120033,147.153313
3081,153.956648,149.208342,154.455976,146.495215
3082,168.459939,162.720623,154.080900,146.058629
3083,163.585475,155.982555,153.970194,145.907581
3084,249.999990,243.991924,153.346010,145.277995
3085,120.970404,114.769025,151.582161,143.504463
3086,187.798032,178.287666,150.968164,142.886926
3087,156.700906,151.750601,150.525893,142.447179
3088,148.986855,140.845600,149.745577,141.636993
3089,199.807633,194.976243,149.672667,141.600032
3090,172.698605,169.142052,149.478230,141.342751
3091,166.101700,159.651398,149.911779,141.722048
3092,117.068166,109.016216,149.483886,141.222273
3093,159.503484,154.053695,149.619397,141.330193
3094,180.963198,172.255752,149.015566,140.710745
3095,102.264547,92.727171,148.748669,140.410339
3096,128.149032,122.596858,148.367880,140.045350
3097,110.315279,101.876606,148.277763,139.972248
3098,245.022488,238.111169,148.598948,140.265180
3099,153.918328,148.742315,147.568680,139.204179
3100,116.943840,110.087622,147.313892,138.922153
3101,170.098602,162.930034,147.738109,139.312991
3102,90.230480,82.029832,147.149256,138.709717
3103,163.567388,158.735220,148.412372,139.921010
3104,88.385054,80.460024,148.949531,140.427017
3105,122.914851,114.176218,149.878460,141.351123
3106,119.766392,111.244777,151.206555,142.672162
3107,139.155582,127.211575,151.689395,143.120473
3108,152.604838,146.854794,151.709903,143.183663
3109,158.964009,150.469554,151.590282,143.004420
3110,193.824990,185.092201,152.039280,143.427336
3111,115.065875,108.739228,151.780908,143.211710
3112,163.327293,157.153129,151.289218,142.711327
3113,163.064562,155.269499,151.847002,143.235650
3114,87.825621,79.181149,152.829416,144.204209
3115,119.426126,112.483394,153.278484,144.674050
3116,204.005483,196.581822,153.046149,144.421517
3117,156.042063,148.738182,152.008602,143.352277
3118,189.192281,182.997056,151.887333,143.241099
3119,180.839672,172.830792,151.567765,142.896738
3120,84.911468,77.155651,150.640771,141.957336
3121,110.728025,103.163697,151.045160,142.351524
3122,185.272107,176.183645,150.855543,142.183459
3123,234.927869,230.181101,150.289291,141.635564
3124,137.771616,128.710675,150.792462,142.086797
3125,180.861920,170.200188,150.346499,141.646924
3126,185.446355,176.700701,149.673013,141.000657
3127,201.354632,192.229183,148.662521,140.003276
3128,221.358635,212.417918,148.496514,139.833701
3129,124.496560,114.904889,148.163600,139.481892
3130,158.402921,149.547527,148.009080,139.307484
3131,135.979111,129.987989,148.831342,140.073163
3132,188.212852,176.606499,148.406395,139.615598
3133,191.397150,186.852779,148.040955,139.296170
3134,187.090075,176.837375,147.252994,138.474903
3135,57.467883,52.410344,146.350236,137.598761
3136,193.661699,187.050390,148.621426,139.896980
3137,250.306062,243.664905,148.777495,140.015194
3138,144.736309,137.759137,148.384475,139.611421
3139,149.539972,137.802712,149.061454,140.296231
3140,169.947721,160.299308,149.426471,140.667287
3141,196.709506,189.104844,149.413323,140.680034
3142,160.215754,155.673501,149.013396,140.273671
3143,203.938627,194.343488,148.928972,140.147548
3144,101.918052,92.614502,148.296354,139.514343
3145,236.159191,230.249375,148.573333,139.819576
3146,195.615097,192.097734,148.136072,139.367576
3147,153.845896,145.202038,148.554741,139.772710
3148,110.556707,99.666712,148.926527,140.158266
3149,141.197760,128.772370,149.068780,140.354082
3150,170.195987,161.301405,149.013517,140.378064
3151,181.288354,174.254273,149.165139,140.561269
3152,189.311905,178.884085,148.305039,139.712180
3153,205.196042,193.582361,147.253898,138.663394
3154,85.429149,78.603899,145.970753,137.411286
3155,87.059039,77.278114,146.457071,137.855600
3156,104.189477,93.623466,147.096221,138.531011
3157,194.962787,187.617176,147.759657,139.208345
3158,214.305849,207.043922,146.843583,138.277034
3159,210.717407,203.796392,146.427086,137.890305
3160,108.953722,103.174469,145.273702,136.722434
3161,158.459210,149.385903,145.549024,136.942645
3162,171.942934,161.506651,145.524390,136.906243
3163,157.856840,148.504689,145.074140,136.495539
3164,72.408150,65.458683,145.267226,136.727361
3165,167.589582,156.211769,146.415262,137.839376
3166,98.171485,91.778263,146.921691,138.338028
3167,159.933194,152.884840,147.719334,139.113983
3168,181.064956,170.250916,147.153049,138.545449
3169,136.163410,127.734622,146.401377,137.845958
3170,82.456085,72.972027,146.560029,138.006870
3171,70.830848,63.933713,147.270500,138.746984
3172,140.162502,128.370431,147.990918,139.432748
3173,112.210859,102.559243,148.047249,139.495573
3174,112.978165,102.896536,148.753966,140.159926
3175,147.069847,139.786244,150.311856,141.727272
3176,137.647628,129.570897,150.708080,142.106459
3177,172.699436,159.214123,151.217831,142.613413
3178,248.044751,242.711946,151.717615,143.129897
3179,95.742377,85.783543,151.261842,142.673005
3180,95.012398,86.483765,151.983862,143.405537
3181,116.449024,105.549750,152.696103,144.149485
3182,157.389374,147.615811,153.526764,145.009400
3183,101.167003,93.023995,152.891068,144.381081
3184,73.615128,66.638771,153.366931,144.883904
3185,59.570683,53.015267,153.415568,144.919360
3186,143.570917,134.312956,154.518482,145.981096
3187,78.669377,70.731980,154.775222,146.245221
3188,141.695786,137.149567,155.851166,147.314569
3189,180.363947,169.248096,156.314708,147.729232
3190,216.053490,207.071738,157.379137,148.823640
3191,123.312462,109.673943,156.109501,147.569502
3192,130.619211,119.808165,156.898673,148.417773
3193,99.120398,92.108923,157.386671,148.906723
3194,154.273514,142.215164,158.287484,149.763247
3195,64.185621,56.228322,158.342078,149.840513
3196,119.137340,115.286662,158.841793,150.319829
3197,142.433812,131.169731,159.936203,151.392002
3198,141.995668,132.011150,160.269962,151.753323
3199,128.439577,120.539621,160.536387,152.039299
3200,159.365457,149.171462,160.604999,152.087092
3201,111.213338,102.602637,160.372744,151.887733
3202,216.542040,203.159084,160.925277,152.459655
3203,217.283290,209.336016,161.074748,152.665627
3204,181.277969,172.870589,160.663838,152.281453
3205,255.724424,246.280104,161.091733,152.741815
3206,168.050324,156.075863,161.187196,152.898415
3207,141.206361,133.530577,160.715338,152.466099
3208,140.642741,128.930486,161.525087,153.241779
3209,203.863876,192.761130,160.575879,152.342886
3210,167.987728,163.529600,160.163240,151.954861
3211,65.896913,58.700975,159.404985,151.169333
3212,219.105680,209.585452,160.494021,152.230238
3213,261.305982,252.125418,159.492062,151.219959
3214,132.732427,126.165187,158.491265,150.206216
3215,96.192644,87.230076,158.083764,149.780910
3216,100.250715,89.657892,158.623887,150.346306
3217,143.915247,137.620400,159.509782,151.224640
3218,157.235470,148.560877,159.217743,150.926060
3219,88.140216,78.890652,158.786381,150.509924
3220,125.350378,116.574459,159.079985,150.828860
3221,91.766356,86.357174,158.825062,150.568159
3222,128.646923,121.394140,158.944183,150.662456
3223,285.244886,275.304438,159.666584,151.334081
3224,93.175363,84.723356,157.591903,149.278325
3225,113.513344,105.573487,158.542647,150.279828
3226,84.397101,76.962573,159.472100,151.220769
3227,184.753968,175.271684,160.223161,151.956154
3228,188.067266,177.236981,160.259289,151.985497
3229,109.044521,97.464162,161.121714,152.880039
3230,240.629159,226.115437,161.671593,153.440428
3231,93.484367,84.231490,159.922705,151.770861
3232,151.668812,144.663681,160.328950,152.210173
3233,112.601142,104.726092,161.405975,153.305445
3234,96.814266,89.223136,161.730162,153.602783
3235,284.586835,282.232287,162.785788,154.643758
3236,209.268609,198.871789,160.884033,152.729711
3237,211.004108,203.287592,159.617671,151.497522
3238,212.434121,206.240144,159.299524,151.139742
3239,186.041754,174.908231,159.516862,151.339010
3240,168.632907,161.574010,158.805549,150.690132
3241,156.716775,148.468570,158.117636,149.984647
3242,151.773325,143.061229,157.992964,149.862499
3243,140.676841,131.023002,157.447998,149.334283
3244,129.615977,123.137741,157.777951,149.667381
3245,192.433121,185.049405,157.302331,149.186251
3246,237.481924,232.611109,156.572211,148.468782
3247,191.024573,183.757643,156.298608,148.178719
3248,124.781965,119.248350,156.260605,148.112140
3249,135.671431,131.170532,157.346393,149.124839
3250,185.358207,179.621891,158.573012,150.326868
3251,95.278413,89.345373,158.404109,150.115308
3252,84.197743,74.005504,158.405275,150.105297
3253,76.881569,68.371606,159.023774,150.721067
3254,134.060934,123.035249,159.742374,151.435786
3255,150.974076,144.819210,160.054112,151.762492
3256,170.533045,161.356845,159.972920,151.647589
3257,103.355395,94.486091,159.841368,151.555695
3258,172.656171,168.371075,159.693507,151.421179
3259,95.379003,87.009259,159.288488,150.975671
3260,136.485926,125.195563,160.074561,151.746833
3261,155.995785,145.745699,160.188052,151.879918
3262,126.917908,120.436240,160.268875,152.017433
3263,177.165507,171.686964,161.294403,153.032179
3264,187.211680,176.660104,161.209584,152.921190
3265,218.232499,206.077038,161.123549,152.829922
3266,177.935817,169.373733,159.919686,151.664002
3267,103.304671,96.031401,159.674223,151.406254
3268,105.897780,100.301869,159.514699,151.225811
3269,152.028630,143.825858,160.348440,152.020165
3270,153.503172,146.983375,159.627180,151.319973
3271,142.872642,132.510148,159.761701,151.443610
3272,145.795618,134.652884,159.516201,151.233322
3273,182.882482,168.994563,159.650956,151.380352
3274,268.767237,259.631138,159.789682,151.589419
3275,186.692174,177.704916,158.047131,149.860678
3276,188.622770,180.266310,156.989382,148.825330
3277,222.677880,210.862551,157.325284,149.168144
3278,202.467358,197.022700,156.096139,147.979342
3279,167.944373,159.036736,155.663415,147.537977
3280,166.236549,160.878583,156.140670,148.031511
3281,199.515127,191.541218,156.037823,147.883015
3282,93.819746,84.783930,155.005919,146.862705
3283,148.753278,143.306297,155.111622,146.996136
3284,78.478862,70.184392,154.992417,146.839090
3285,169.862114,159.188881,156.400821,148.285616
3286,169.244869,160.725481,155.746169,147.653776
3287,186.263843,177.666785,155.936527,147.842171
3288,188.049996,178.615842,154.997105,146.908685
3289,286.806787,278.688854,154.417332,146.329996
3290,89.089901,81.657951,153.116074,144.982024
3291,202.229624,194.501030,153.402828,145.264361
3292,179.419039,168.703234,152.672895,144.586280
3293,189.201729,177.761276,153.305805,145.219643
3294,159.732858,149.941796,152.668377,144.599456
3295,114.157161,104.159912,152.917418,144.851235
3296,228.578376,222.503985,153.932081,145.896974
3297,175.809709,167.301833,152.583667,144.521951
3298,168.638108,160.608749,152.773241,144.685277
3299,135.300825,125.318868,152.790929,144.679186
3300,136.139954,129.235575,152.510505,144.411963
3301,166.466615,159.794876,152.792475,144.718222
3302,231.489155,223.756235,152.249184,144.187015
3303,176.192286,170.918667,151.479497,143.463232
3304,224.067452,218.906786,150.852836,142.795048
3305,265.270758,261.940103,149.635109,141.578656
3306,120.864542,112.844208,149.292957,141.193047
3307,222.181225,211.098608,149.632246,141.508272
3308,45.721889,39.041211,148.723051,140.620600
3309,162.600064,153.958585,149.107894,141.007354
3310,92.162142,84.976851,148.873100,140.787441
3311,174.800576,164.791458,149.022167,140.928375
3312,118.909720,108.557534,149.108665,141.075511
3313,161.226322,150.751080,149.132051,141.145567
3314,91.982304,83.634597,149.089843,141.153023
3315,150.204985,143.769659,150.338795,142.393057
3316,188.840165,177.491359,150.019305,142.081942
3317,114.711411,107.762402,149.880445,141.944896
3318,114.099229,106.947201,151.541494,143.602677
3319,117.500664,110.784330,151.731140,143.768423
3320,99.857988,90.504291,151.679177,143.719258
3321,103.678546,95.786940,152.580921,144.656920
3322,200.887019,188.556654,153.228876,145.285911
3323,77.776733,69.728743,151.868182,143.982768
3324,188.249808,184.873741,152.814876,144.946560
3325,206.458632,199.667511,151.723121,143.797047
3326,159.503211,150.501093,150.952837,143.010556
3327,188.366699,178.206006,150.427806,142.474138
3328,274.309768,266.691133,151.067299,143.144040
3329,164.032425,153.503098,149.150110,141.231426
3330,65.740356,59.158785,149.075650,141.188489
3331,134.108903,128.162699,150.613723,142.709660
3332,259.371318,254.190802,151.742272,143.834012
3333,145.019793,134.459973,151.031602,143.114854
3334,202.376867,193.320559,150.920506,143.032164
3335,94.411360,90.827625,150.116509,142.230227
3336,82.632409,75.652903,151.643549,143.698242
3337,179.189427,167.509577,151.527519,143.589856
3338,234.167874,226.166968,151.444287,143.517389
3339,114.910501,110.020363,150.559102,142.620623
3340,99.841559,91.025586,150.784748,142.814252
3341,144.249574,136.253722,150.902494,142.899347
3342,97.276800,90.239604,151.289066,143.287803
3343,173.672073,164.332876,152.090868,144.097033
3344,82.054038,75.024725,151.787751,143.839413
3345,119.421145,113.302445,152.179701,144.205017
3346,210.121574,203.604811,152.499378,144.513006
3347,187.224279,177.099800,151.655316,143.634164
3348,233.360737,220.518207,151.398396,143.394313
3349,258.333401,251.373489,150.581936,142.608988
3350,168.467874,158.465888,149.752291,141.774459
3351,95.395039,88.344190,149.821058,141.817335
3352,146.047567,135.582583,150.073320,142.045981
3353,148.741580,139.843498,149.920935,141.924917
3354,165.234773,155.705820,150.980360,143.009334
3355,142.854887,133.328913,151.161538,143.222299
3356,157.377845,152.167455,151.118201,143.227247
3357,88.569273,81.034478,150.873055,142.917201
3358,132.154273,123.820327,151.447356,143.490332
3359,173.986346,164.125435,152.275479,144.312680
3360,147.834935,138.503998,152.397857,144.452690
3361,164.078091,159.497272,152.575681,144.686751
3362,229.470749,221.910769,152.558709,144.642285
3363,168.683620,160.588075,151.053477,143.141063
3364,178.608159,167.533300,150.187768,142.294037
3365,97.846235,89.485077,149.654756,141.820567
3366,153.389529,143.598946,149.694303,141.861067
3367,87.352260,77.987041,151.192253,143.366803
3368,189.271815,179.737260,152.078761,144.272581
3369,79.902630,73.806740,151.382393,143.623297
3370,166.955266,159.347007,151.475921,143.669724
3371,118.322669,111.481345,152.123694,144.341848
3372,159.271153,149.355945,152.249870,144.446691
3373,196.755085,189.901263,151.245772,143.487174
3374,94.512112,86.757038,150.390043,142.602622
3375,80.917277,74.170084,150.675329,142.863287
3376,222.212965,214.547704,151.114432,143.322514
3377,99.763393,91.982385,151.975681,144.220810
3378,159.194967,152.886152,152.259291,144.532684
3379,215.669852,208.390184,151.234410,143.513565
3380,155.951895,146.028953,150.748158,143.026369
3381,96.324682,89.510196,150.295998,142.590416
3382,104.390098,98.127096,150.744177,143.011823
3383,136.832693,127.601640,150.393071,142.674612
3384,219.319260,214.837055,151.452121,143.754926
3385,104.396966,96.004821,151.831067,144.131063
3386,188.280643,179.565015,152.111541,144.413590
3387,92.321667,84.318158,152.117634,144.446703
3388,130.072640,120.746986,152.862413,145.198346
3389,156.681000,143.891631,153.128686,145.463416
3390,117.765329,109.891690,152.913492,145.280256
3391,129.236318,126.692877,153.544846,145.927243
3392,242.710073,232.039527,154.245814,146.631635
3393,125.458929,115.742563,153.268903,145.719167
3394,184.636904,175.119688,152.997807,145.447569
3395,215.623525,208.733861,152.709525,145.194524
3396,93.736952,85.001711,152.114738,144.621417
3397,194.767075,183.634394,151.937468,144.439434
3398,170.406964,159.999693,151.259503,143.816950
3399,107.258353,98.596497,150.821001,143.421175
3400,164.336956,159.861531,151.354805,143.981144
3401,112.137579,106.674113,151.767631,144.380854
3402,154.520441,151.377952,151.639703,144.218847
3403,113.526199,104.100326,152.629267,145.181974
3404,102.294752,97.267543,153.667522,146.232161
3405,231.055549,223.379236,153.891952,146.446677
3406,154.793421,144.366624,152.384219,144.937255
3407,131.261694,122.331472,152.111162,144.705540
3408,84.206244,77.716572,153.037720,145.640954
3409,139.120681,131.967339,154.534253,147.149973
3410,107.068834,99.070205,154.481214,147.127239
3411,183.450305,179.505034,155.343019,148.015361
3412,121.248404,115.563154,155.779266,148.430016
3413,157.005516,151.496672,156.765797,149.377112
3414,216.877515,207.637981,156.633561,149.222022
3415,118.255936,112.658193,156.048496,148.673246
3416,174.954164,163.786761,156.823413,149.405049
3417,280.816308,273.540523,156.945769,149.556984
3418,133.063872,123.521753,155.823767,148.432318
3419,112.304372,105.867874,155.755311,148.397874
3420,190.032306,184.270523,156.484531,149.125478
3421,168.474046,158.686027,156.392413,149.033945
3422,64.817634,58.242372,156.656001,149.307237
3423,172.446158,166.107852,158.196057,150.859245
3424,79.074329,69.922456,158.220576,150.865723
3425,129.430204,121.018476,158.491444,151.129649
3426,107.000124,96.859302,158.385631,151.028091
3427,252.316033,245.196160,158.746049,151.392024
3428,82.590780,75.429727,156.987842,149.636013
3429,156.586454,149.209418,157.928951,150.580169
3430,219.547637,211.275904,157.185731,149.832910
3431,246.963875,240.597885,156.759593,149.393291
3432,188.304330,182.274958,156.065891,148.673155
3433,133.910148,126.190972,156.635614,149.253021
3434,121.977198,113.126906,156.732634,149.369282
3435,247.115337,237.629132,157.561606,150.249369
3436,71.029371,64.814251,155.597148,148.316020
3437,170.866300,160.262864,156.221095,148.895313
3438,145.649377,136.490389,156.698521,149.391555
3439,137.475036,129.383260,156.294559,149.011263
3440,111.616168,99.535105,156.667423,149.385817
3441,182.906817,175.099362,157.218625,149.969923
3442,177.456954,171.162601,157.491038,150.247963
3443,143.360377,138.570823,156.507761,149.254672
3444,121.249058,111.585180,157.101908,149.830252
3445,151.388796,144.101316,157.381724,150.118625
3446,125.715429,115.720584,156.904280,149.644997
3447,161.532215,153.114723,157.015515,149.780175
3448,151.714806,141.985727,157.407449,150.221982
3449,175.368849,167.920564,157.442295,150.296745
3450,175.344575,162.753489,156.468047,149.330559
3451,120.621311,111.208816,156.832121,149.746973
3452,130.809021,123.476150,156.489568,149.405778
3453,254.684092,248.285157,155.872788,148.778114
3454,183.352551,177.002321,155.116807,148.026436
3455,138.521158,133.823794,154.437512,147.338297
3456,132.863285,121.162849,155.468564,148.364978
3457,145.999410,138.347561,155.948562,148.884366
3458,214.966583,206.055135,156.408871,149.385161
3459,186.224067,178.126392,155.684427,148.653308
3460,165.617370,161.910092,155.392043,148.350922
3461,162.380896,155.050702,155.396807,148.336688
3462,78.947556,71.788533,155.144412,148.089769
3463,82.112706,75.885537,155.792329,148.741358
3464,125.306964,120.186256,155.871975,148.801654
3465,101.800919,93.535101,156.301862,149.198644
3466,303.184495,294.172545,157.715768,150.647972
3467,176.003138,168.564844,156.005804,148.959791
3468,119.635020,114.808831,155.642956,148.596217
3469,89.255369,78.449426,155.796517,148.759613
3470,231.732564,226.559462,156.851583,149.833835
3471,130.940260,121.965667,155.316465,148.275267
3472,58.861434,53.404231,155.479155,148.457501
3473,111.182126,101.446065,156.924320,149.897301
3474,123.040751,112.823531,156.669709,149.668453
3475,124.827556,120.092745,156.187538,149.220861
3476,308.337863,304.377317,156.410956,149.404361
3477,128.124428,123.169817,155.491879,148.462993
3478,56.706880,50.974219,155.043251,147.981933
3479,167.044624,159.670562,155.987706,148.903019
3480,110.735911,102.433684,155.785577,148.679000
3481,141.142519,131.650889,155.777371,148.677249
3482,69.279565,64.405990,155.998368,148.957121
3483,242.737648,235.633056,156.979917,149.948264
3484,257.213879,252.450715,155.892304,148.865830
3485,132.444334,124.257540,155.063771,148.016516
3486,188.889911,182.876319,154.369755,147.322427
3487,166.799626,159.482510,153.413010,146.341825
3488,156.699954,147.253907,154.282800,147.235547
3489,135.161550,125.575656,153.951784,146.944108
3490,180.900738,174.590378,153.908654,146.924450
3491,199.333140,197.132099,154.089618,147.145317
3492,145.019007,140.792708,153.552160,146.567101
3493,98.349289,88.582804,153.631227,146.640557
3494,155.808675,149.815170,153.886130,146.914302
3495,156.144815,151.423107,153.853701,146.872680
3496,76.010029,66.803498,153.320122,146.291202
3497,126.970584,121.385908,153.996832,147.013663
3498,126.556688,120.422235,154.237825,147.235383
3499,160.638741,154.593361,154.596960,147.577635
3500,205.619557,199.832551,154.662270,147.642120
3501,99.344834,90.473480,154.062100,147.010154
3502,253.476842,247.690633,155.268512,148.241165
3503,217.351712,209.118999,154.369958,147.356991
3504,124.737741,118.719164,154.244081,147.263320
3505,80.282208,72.436968,154.008696,146.992191
3506,127.487748,121.195187,154.630047,147.610407
3507,223.917455,215.872875,155.195197,148.187380
3508,233.859601,228.618470,154.969680,148.009151
3509,133.816787,129.693913,154.455196,147.505858
3510,193.249275,187.882461,155.536237,148.565904
3511,227.075008,220.970451,155.225149,148.263627
3512,219.901541,210.272813,154.375804,147.416169
3513,143.781924,135.987678,153.795590,146.862864
3514,158.370968,152.760305,154.242240,147.323244
3515,195.747647,185.838564,154.185362,147.237632
3516,187.189798,178.980246,154.017007,147.096784
3517,168.616118,161.073934,153.897170,146.989635
3518,126.218294,120.077292,154.288258,147.402350
3519,185.226302,178.628342,154.768991,147.875855
3520,180.820540,175.117174,154.962333,148.082769
3521,194.832802,186.015234,155.231098,148.305970
3522,218.823318,213.443198,154.713258,147.803110
3523,174.897998,166.755592,154.023939,147.088879
3524,106.161116,96.315151,154.372565,147.453153
3525,118.848905,110.862647,155.905722,149.038174
3526,143.041913,133.252574,156.855413,149.981178
3527,76.495402,69.595094,157.374262,150.526035
3528,176.701681,169.845288,157.894481,151.051977
3529,82.264418,74.483513,157.201400,150.328244
3530,176.933825,167.313997,157.746664,150.894933
3531,177.593665,168.584273,157.787390,150.962008
3532,245.276687,240.261575,156.686004,149.877748
3533,143.612074,137.817107,156.111092,149.315019
3534,204.874408,201.135614,155.693754,148.893107
3535,50.669548,44.294256,155.227964,148.422052
3536,133.424105,122.743473,156.587026,149.795614
3537,218.608915,209.887116,157.042700,150.312954
3538,105.253168,98.461151,156.444321,149.744992
3539,174.761400,166.838630,156.479928,149.792107
3540,166.736363,157.945707,157.085211,150.451093
3541,210.148094,202.903375,157.187194,150.575877
3542,79.129302,71.833554,157.608027,151.048404
3543,202.775102,196.128831,157.731354,151.174310
3544,149.230584,140.422490,157.378836,150.828114
3545,103.644395,96.738516,157.894828,151.397772
3546,136.838963,129.238332,160.058266,153.663365
3547,200.725664,197.295461,160.449131,154.051452
3548,155.199331,149.462022,159.281611,152.834506
3549,77.944121,71.301984,158.794078,152.333376
3550,211.751931,204.394835,160.454117,153.995264
3551,86.366029,77.089379,159.696953,153.213604
3552,69.130970,60.709723,160.255530,153.786669
3553,179.086055,173.117320,160.855674,154.372544
3554,115.423006,108.188389,161.208586,154.758586
3555,241.626345,236.491987,161.380765,154.938391
3556,180.863161,173.101633,160.576522,154.086051
3557,192.030288,188.427031,160.666765,154.209227
3558,142.522191,132.869869,161.302085,154.809399
3559,156.985619,147.887784,161.518657,155.051792
3560,166.093834,160.486698,161.419889,155.011089
3561,137.141342,130.358758,161.248977,154.808582
3562,143.739314,136.947481,161.385377,154.957657
3563,90.077236,81.915084,161.407965,154.984293
3564,168.295730,159.885317,161.767333,155.338847
3565,243.191478,238.467854,160.896011,154.489483
3566,132.188115,125.354480,160.508309,154.054945
3567,139.718300,132.207429,160.171501,153.733089
3568,134.991172,131.148448,161.993973,155.565803
3569,194.761926,185.871580,162.053290,155.607660
3570,78.220775,70.702676,161.284999,154.871525
3571,147.209292,140.189087,161.387290,154.983017
3572,203.377906,197.384232,161.085733,154.664557
3573,85.720987,78.561283,160.676956,154.257574
3574,74.823690,68.064272,160.350005,153.927429
